Zipcode,City,State,Grow Zone,Airport Code
10960,NYACK,NY,7-8
12422,DURHAM,NY,5-6
12460,OAK HILL,NY,5-6
12461,OLIVEBRIDGE,NY,6
10962,ORANGEBURG,NY,7-8
10562,OSSINING,NY,7
10963,OTISVILLE,NY,6
12463,PALENVILLE,NY,5-6
10964,PALISADES,NY,7-8
12768,PARKSVILLE,NY,6
12563,PATTERSON,NY,6-7
12564,PAWLING,NY,6
10965,PEARL RIVER,NY,7-8
10566,PEEKSKILL,NY,6-7
10567,CORTLANDT MANOR,NY,6-7
12565,PHILMONT,NY,6
12464,PHOENICIA,NY,5-6
10968,PIERMONT,NY,7-8
12566,PINE BUSH,NY,6
12465,PINE HILL,NY,5-6
10969,PINE ISLAND,NY,6
12567,PINE PLAINS,NY,5-6
12569,PLEASANT VALLEY,NY,5-6
10570,PLEASANTVILLE,NY,7
10970,POMONA,NY,7
12770,POND EDDY,NY,6
10573,PORT CHESTER,NY,7-8
12466,PORT EWEN,NY,5-6
12771,PORT JERVIS,NY,6
12601,POUGHKEEPSIE,NY,5-6,KPOU
12603,POUGHKEEPSIE,NY,5-6,KPOU
12570,POUGHQUAG,NY,6
10576,POUND RIDGE,NY,6-7
12468,PRATTSVILLE,NY,5-6
12469,PRESTON HOLLOW,NY,5-6
10577,PURCHASE,NY,7-8
10578,PURDYS,NY,6-7
10579,PUTNAM VALLEY,NY,6-7
12507,BARRYTOWN,NY,5-6
12571,RED HOOK,NY,5-6
12572,RHINEBECK,NY,5-6
12775,ROCK HILL,NY,6
12575,ROCK TAVERN,NY,6-7
12776,ROSCOE,NY,6
12472,ROSENDALE,NY,5-6
12473,ROUND TOP,NY,5-6
12474,ROXBURY,NY,5
10580,RYE,NY,7-8
12577,SALISBURY MILLS,NY,6-7
12578,SALT POINT,NY,5-6
12477,SAUGERTIES,NY,5-6
10583,SCARSDALE,NY,7-8
12480,SHANDAKEN,NY,5-6
12481,SHOKAN,NY,5-6
10588,SHRUB OAK,NY,6-7
10973,SLATE HILL,NY,6
10974,SLOATSBURG,NY,7
10589,SOMERS,NY,6-7
12482,SOUTH CAIRO,NY,5-6
12779,SOUTH FALLSBURG,NY,6
10975,SOUTHFIELDS,NY,7
10590,SOUTH SALEM,NY,6-7
10976,SPARKILL,NY,7-8
12780,SPARROW BUSH,NY,6
10977,SPRING VALLEY,NY,7
12580,STAATSBURG,NY,5-6
12581,STANFORDVILLE,NY,5-6
12484,STONE RIDGE,NY,5-6
10980,STONY POINT,NY,7
12582,STORMVILLE,NY,6-7,KSTM
10901,SUFFERN,NY,7
12783,SWAN LAKE,NY,6
12424,EAST JEWETT,NY,5-6
12485,TANNERSVILLE,NY,5-6
10983,TAPPAN,NY,7-8
10591,TARRYTOWN,NY,7-8
10984,THIELLS,NY,7
10985,THOMPSON RIDGE,NY,6
10594,THORNWOOD,NY,7
12486,TILLSON,NY,5-6
12583,TIVOLI,NY,5-6
10986,TOMKINS COVE,NY,7
10987,TUXEDO PARK,NY,7
12487,ULSTER PARK,NY,5-6
10595,VALHALLA,NY,7-8
10989,VALLEY COTTAGE,NY,7
12585,VERBANK,NY,5-6
10597,WACCABUC,NY,6-7
12586,WALDEN,NY,6-7
12589,WALLKILL,NY,6
12590,WAPPINGERS FALLS,NY,6-7
10990,WARWICK,NY,6
10992,WASHINGTONVILLE,NY,6-7
12592,WASSAIC,NY,5-6
10993,WEST HAVERSTRAW,NY,7
12491,WEST HURLEY,NY,5-6
12492,WEST KILL,NY,5-6
10994,WEST NYACK,NY,7-8
10996,WEST POINT,NY,6-7
12494,WEST SHOKAN,NY,5-6
10998,WESTTOWN,NY,6
12786,WHITE LAKE,NY,6
10601,WHITE PLAINS,NY,7-8,KHPN
10603,WHITE PLAINS,NY,7-8,KHPN
10604,WEST HARRISON,NY,7-8
10605,WHITE PLAINS,NY,7-8,KHPN
10606,WHITE PLAINS,NY,7-8,KHPN
10607,WHITE PLAINS,NY,7-8,KHPN
12787,WHITE SULPHUR SPRINGS,NY,6
12495,WILLOW,NY,5-6
12496,WINDHAM,NY,5-6
12594,WINGDALE,NY,6
12788,WOODBOURNE,NY,6
12789,WOODRIDGE,NY,6
12498,WOODSTOCK,NY,5-6
12790,WURTSBORO,NY,6
10701,YONKERS,NY,7-8
10702,YONKERS,NY,7-8
10703,YONKERS,NY,7-8
10704,YONKERS,NY,7-8
10705,YONKERS,NY,7-8
10706,HASTINGS ON HUDSON,NY,7-8
10707,TUCKAHOE,NY,7-8
10708,BRONXVILLE,NY,7-8
10709,EASTCHESTER,NY,7-8
10710,YONKERS,NY,7-8
10598,YORKTOWN HEIGHTS,NY,6-7
12791,YOUNGSVILLE,NY,6
12792,YULAN,NY,6
11201,BROOKLYN,NY,7-8
11203,BROOKLYN,NY,7-8
11204,BROOKLYN,NY,7-8
11205,BROOKLYN,NY,7-8
11206,BROOKLYN,NY,7-8
11207,BROOKLYN,NY,7-8
11208,BROOKLYN,NY,7-8
11209,BROOKLYN,NY,7-8
11210,BROOKLYN,NY,7-8
11211,BROOKLYN,NY,7-8
11212,BROOKLYN,NY,7-8
11213,BROOKLYN,NY,7-8
11214,BROOKLYN,NY,7-8
11215,BROOKLYN,NY,7-8
11216,BROOKLYN,NY,7-8
11217,BROOKLYN,NY,7-8
11218,BROOKLYN,NY,7-8
11219,BROOKLYN,NY,7-8
11220,BROOKLYN,NY,7-8
11221,BROOKLYN,NY,7-8
11222,BROOKLYN,NY,7-8
11223,BROOKLYN,NY,7-8
11224,BROOKLYN,NY,7-8
11225,BROOKLYN,NY,7-8
11226,BROOKLYN,NY,7-8
11228,BROOKLYN,NY,7-8
11229,BROOKLYN,NY,7-8
11230,BROOKLYN,NY,7-8
11231,BROOKLYN,NY,7-8
11232,BROOKLYN,NY,7-8
11233,BROOKLYN,NY,7-8
11234,BROOKLYN,NY,7-8
11235,BROOKLYN,NY,7-8
11236,BROOKLYN,NY,7-8
11237,BROOKLYN,NY,7-8
11238,BROOKLYN,NY,7-8
11239,BROOKLYN,NY,7-8
11241,BROOKLYN,NY,7-8
11242,BROOKLYN,NY,7-8
11243,BROOKLYN,NY,7-8
11249,BROOKLYN,NY,7-8
11252,BROOKLYN,NY,7-8
11256,BROOKLYN,NY,7-8
11096,INWOOD,NY,7-8
11691,FAR ROCKAWAY,NY,7-8
11692,ARVERNE,NY,7-8
11693,FAR ROCKAWAY,NY,7-8
11694,ROCKAWAY PARK,NY,7-8
11697,BREEZY POINT,NY,7-8
11001,FLORAL PARK,NY,7-8
11003,ELMONT,NY,7-8
11004,GLEN OAKS,NY,7-8
11005,FLORAL PARK,NY,7-8
11351,FLUSHING,NY,7-8
11354,FLUSHING,NY,7-8
11355,FLUSHING,NY,7-8
11356,COLLEGE POINT,NY,7-8
11357,WHITESTONE,NY,7-8
11358,FLUSHING,NY,7-8
11359,BAYSIDE,NY,7-8
11360,BAYSIDE,NY,7-8
11361,BAYSIDE,NY,7-8
11362,LITTLE NECK,NY,7-8
11363,LITTLE NECK,NY,7-8
11364,OAKLAND GARDENS,NY,7-8
11365,FRESH MEADOWS,NY,7-8
11366,FRESH MEADOWS,NY,7-8
11367,FLUSHING,NY,7-8
11368,CORONA,NY,7-8
11369,EAST ELMHURST,NY,7-8
11370,EAST ELMHURST,NY,7-8
11371,FLUSHING,NY,7-8
11372,JACKSON HEIGHTS,NY,7-8
11373,ELMHURST,NY,7-8
11374,REGO PARK,NY,7-8
11375,FOREST HILLS,NY,7-8
11377,WOODSIDE,NY,7-8
11378,MASPETH,NY,7-8
11379,MIDDLE VILLAGE,NY,7-8
11385,RIDGEWOOD,NY,7-8
11010,FRANKLIN SQUARE,NY,7-8
11020,GREAT NECK,NY,7-8
11021,GREAT NECK,NY,7-8
11023,GREAT NECK,NY,7-8
11024,GREAT NECK,NY,7-8
11411,CAMBRIA HEIGHTS,NY,7-8
11412,SAINT ALBANS,NY,7-8
11413,SPRINGFIELD GARDENS,NY,7-8
11414,HOWARD BEACH,NY,7-8
11415,KEW GARDENS,NY,7-8
11416,OZONE PARK,NY,7-8
11417,OZONE PARK,NY,7-8
11418,RICHMOND HILL,NY,7-8
11419,SOUTH RICHMOND HILL,NY,7-8
11420,SOUTH OZONE PARK,NY,7-8
11421,WOODHAVEN,NY,7-8
11422,ROSEDALE,NY,7-8
11423,HOLLIS,NY,7-8
11426,BELLEROSE,NY,7-8
11427,QUEENS VILLAGE,NY,7-8
11428,QUEENS VILLAGE,NY,7-8
11429,QUEENS VILLAGE,NY,7-8
11430,JAMAICA,NY,7-8
11432,JAMAICA,NY,7-8
11433,JAMAICA,NY,7-8
11434,JAMAICA,NY,7-8
11435,JAMAICA,NY,7-8
11436,JAMAICA,NY,7-8
11101,LONG ISLAND CITY,NY,7-8
11102,ASTORIA,NY,7-8
11103,ASTORIA,NY,7-8
11104,SUNNYSIDE,NY,7-8
11105,ASTORIA,NY,7-8
11106,ASTORIA,NY,7-8
11109,LONG ISLAND CITY,NY,7-8
11030,MANHASSET,NY,7-8
11040,NEW HYDE PARK,NY,7-8
11042,NEW HYDE PARK,NY,7-8
11050,PORT WASHINGTON,NY,7-8
10301,STATEN ISLAND,NY,7-8
10302,STATEN ISLAND,NY,7
10303,STATEN ISLAND,NY,7
10304,STATEN ISLAND,NY,7
10305,STATEN ISLAND,NY,7-8
10306,STATEN ISLAND,NY,7
10307,STATEN ISLAND,NY,7
10308,STATEN ISLAND,NY,7
10309,STATEN ISLAND,NY,7
10310,STATEN ISLAND,NY,7-8
10311,STATEN ISLAND,NY,7
10312,STATEN ISLAND,NY,7
10314,STATEN ISLAND,NY,7
11507,ALBERTSON,NY,7-8
11701,AMITYVILLE,NY,7-8
11509,ATLANTIC BEACH,NY,7-8
11702,BABYLON,NY,7-8
11703,NORTH BABYLON,NY,7-8
11704,WEST BABYLON,NY,7-8
11510,BALDWIN,NY,7-8
11705,BAYPORT,NY,7
11706,BAY SHORE,NY,7-8
11709,BAYVILLE,NY,7-8
11710,BELLMORE,NY,7-8
11713,BELLPORT,NY,6-7
11714,BETHPAGE,NY,7-8
11715,BLUE POINT,NY,7
11716,BOHEMIA,NY,7
11717,BRENTWOOD,NY,7-8
11718,BRIGHTWATERS,NY,7-8
11719,BROOKHAVEN,NY,6-7,KOKX
11933,CALVERTON,NY,6-7
11514,CARLE PLACE,NY,7-8
11516,CEDARHURST,NY,7-8
11720,CENTEREACH,NY,7
11934,CENTER MORICHES,NY,6-7
11721,CENTERPORT,NY,7-8
11722,CENTRAL ISLIP,NY,7-8
11749,ISLANDIA,NY,7
11724,COLD SPRING HARBOR,NY,7-8
11725,COMMACK,NY,7-8
11726,COPIAGUE,NY,7-8
11727,CORAM,NY,6-7
11935,CUTCHOGUE,NY,6-7
11729,DEER PARK,NY,7-8
11937,EAST HAMPTON,NY,7-8,KHTO
11730,EAST ISLIP,NY,7-8
11939,EAST MARION,NY,7
11554,EAST MEADOW,NY,7-8
11940,EAST MORICHES,NY,6-7
11731,EAST NORTHPORT,NY,7-8
11732,EAST NORWICH,NY,7-8
11941,EASTPORT,NY,6-7
11942,EAST QUOGUE,NY,6-7
11518,EAST ROCKAWAY,NY,7-8
11733,EAST SETAUKET,NY,7
11735,FARMINGDALE,NY,7-8,KFRG
11737,FARMINGDALE,NY,7-8,KFRG
11738,FARMINGVILLE,NY,7
11520,FREEPORT,NY,7-8
11530,GARDEN CITY,NY,7-8
11599,GARDEN CITY,NY,7-8
11542,GLEN COVE,NY,7-8
11545,GLEN HEAD,NY,7-8
11740,GREENLAWN,NY,7-8
11944,GREENPORT,NY,7
11548,GREENVALE,NY,7-8
11946,HAMPTON BAYS,NY,6-7
11550,HEMPSTEAD,NY,7-8
11557,HEWLETT,NY,7-8
11801,HICKSVILLE,NY,7-8
11803,PLAINVIEW,NY,7-8
11804,OLD BETHPAGE,NY,7-8
11741,HOLBROOK,NY,7
11742,HOLTSVILLE,NY,7
11743,HUNTINGTON,NY,7-8
11746,HUNTINGTON STATION,NY,7-8
11747,MELVILLE,NY,7-8
11558,ISLAND PARK,NY,7-8
11751,ISLIP,NY,7-8,KISP
11752,ISLIP TERRACE,NY,7-8
11753,JERICHO,NY,7-8
11754,KINGS PARK,NY,7
11755,LAKE GROVE,NY,7
11948,LAUREL,NY,6-7
11559,LAWRENCE,NY,7-8
11756,LEVITTOWN,NY,7-8
11757,LINDENHURST,NY,7-8
11560,LOCUST VALLEY,NY,7-8
11561,LONG BEACH,NY,7-8
11563,LYNBROOK,NY,7-8
11565,MALVERNE,NY,7-8
11949,MANORVILLE,NY,6-7
11758,MASSAPEQUA,NY,7-8
11762,MASSAPEQUA PARK,NY,7-8
11950,MASTIC,NY,6-7
11951,MASTIC BEACH,NY,6-7
11952,MATTITUCK,NY,6-7
11763,MEDFORD,NY,6-7
11566,MERRICK,NY,7-8
11953,MIDDLE ISLAND,NY,6-7
11764,MILLER PLACE,NY,6-7
11765,MILL NECK,NY,7-8
11501,MINEOLA,NY,7-8
11954,MONTAUK,NY,7-8,KMTP
11955,MORICHES,NY,6-7
11766,MOUNT SINAI,NY,7
11767,NESCONSET,NY,7
11768,NORTHPORT,NY,7-8
11769,OAKDALE,NY,7
11957,ORIENT,NY,7-8
11771,OYSTER BAY,NY,7-8
11772,PATCHOGUE,NY,6-7
11958,PECONIC,NY,6-7
11776,PORT JEFFERSON STATION,NY,7
11777,PORT JEFFERSON,NY,7
11961,RIDGE,NY,6-7
11901,RIVERHEAD,NY,6-7
11570,ROCKVILLE CENTRE,NY,7-8
11572,OCEANSIDE,NY,7-8
11778,ROCKY POINT,NY,6-7
11779,RONKONKOMA,NY,7
11575,ROOSEVELT,NY,7-8
11576,ROSLYN,NY,7-8
11577,ROSLYN HEIGHTS,NY,7-8
11963,SAG HARBOR,NY,6-7
11780,SAINT JAMES,NY,7
11782,SAYVILLE,NY,7
11579,SEA CLIFF,NY,7-8
11783,SEAFORD,NY,7-8
11784,SELDEN,NY,7
11967,SHIRLEY,NY,6-7,KHWV
11786,SHOREHAM,NY,6-7
11787,SMITHTOWN,NY,7
11788,HAUPPAUGE,NY,7-8
11789,SOUND BEACH,NY,6-7
11968,SOUTHAMPTON,NY,6-7
11971,SOUTHOLD,NY,6-7
11790,STONY BROOK,NY,7
11791,SYOSSET,NY,7-8
11553,UNIONDALE,NY,7-8
11556,UNIONDALE,NY,7-8
11580,VALLEY STREAM,NY,7-8
11581,VALLEY STREAM,NY,7-8
11792,WADING RIVER,NY,6-7
11793,WANTAGH,NY,7-8
11976,WATER MILL,NY,6-7
11568,OLD WESTBURY,NY,7-8
11590,WESTBURY,NY,7-8
11977,WESTHAMPTON,NY,6-7,KFOK
11978,WESTHAMPTON BEACH,NY,6-7
11552,WEST HEMPSTEAD,NY,7-8
11795,WEST ISLIP,NY,7-8
11796,WEST SAYVILLE,NY,7
11596,WILLISTON PARK,NY,7-8
11797,WOODBURY,NY,7-8
11598,WOODMERE,NY,7-8
11798,WYANDANCH,NY,7-8
11980,YAPHANK,NY,6-7
13605,ADAMS,NY,4-5
13606,ADAMS CENTER,NY,4-5
12808,ADIRONDACK,NY,4-5
13730,AFTON,NY,5
12202,ALBANY,NY,5-6,KALB
12203,ALBANY,NY,5-6,KALB
12204,ALBANY,NY,5-6,KALB
12205,ALBANY,NY,5-6,KALB
12206,ALBANY,NY,5-6,KALB
12207,ALBANY,NY,5-6,KALB
12208,ALBANY,NY,5-6,KALB
12209,ALBANY,NY,5-6,KALB
12210,ALBANY,NY,5-6,KALB
12211,ALBANY,NY,5-6,KALB
12223,ALBANY,NY,5-6,KALB
12226,ALBANY,NY,5-6,KALB
12247,ALBANY,NY,5-6,KALB
12260,ALBANY,NY,5-6,KALB
12007,ALCOVE,NY,5-6
13301,ALDER CREEK,NY,5
13607,ALEXANDRIA BAY,NY,4-5
12009,ALTAMONT,NY,5-6
13302,ALTMAR,NY,5
12910,ALTONA,NY,5
12010,AMSTERDAM,NY,5
13731,ANDES,NY,5
13740,BOVINA CENTER,NY,5
13608,ANTWERP,NY,4
13732,APALACHIN,NY,6
12809,ARGYLE,NY,5
12015,ATHENS,NY,5-6
12810,ATHOL,NY,5
13021,AUBURN,NY,6
13026,AURORA,NY,6
12912,AU SABLE FORKS,NY,4-5
12017,AUSTERLITZ,NY,6
13303,AVA,NY,5
12018,AVERILL PARK,NY,5-6
13733,BAINBRIDGE,NY,5
13027,BALDWINSVILLE,NY,5-6
12020,BALLSTON SPA,NY,5-6
13304,BARNEVELD,NY,5
13734,BARTON,NY,6
13736,BERKSHIRE,NY,5-6
12022,BERLIN,NY,5-6
12023,BERNE,NY,5
13028,BERNHARDS BAY,NY,5-6
13901,BINGHAMTON,NY,5-6,KBGM
13903,BINGHAMTON,NY,6,KBGM
13904,BINGHAMTON,NY,5-6,KBGM
13905,BINGHAMTON,NY,5-6,KBGM
13612,BLACK RIVER,NY,4-5
12913,BLOOMINGDALE,NY,4
13739,BLOOMVILLE,NY,5
13308,BLOSSVALE,NY,5
12812,BLUE MOUNTAIN LAKE,NY,4
12814,BOLTON LANDING,NY,5
12914,BOMBAY,NY,4-5
13309,BOONVILLE,NY,5,K1B8
13310,BOUCKVILLE,NY,5
12024,BRAINARD,NY,6
12815,BRANT LAKE,NY,5
13613,BRASHER FALLS,NY,4
13029,BREWERTON,NY,5-6
13030,BRIDGEPORT,NY,5-6
13614,BRIER HILL,NY,4-5
12025,BROADALBIN,NY,5
13314,BROOKFIELD,NY,5
13418,NORTH BROOKFIELD,NY,5
12916,BRUSHTON,NY,4-5
12917,BURKE,NY,5
13315,BURLINGTON FLATS,NY,5
13342,GARRATTSVILLE,NY,5
13415,NEW LISBON,NY,5
12019,BALLSTON LAKE,NY,5-6
12027,BURNT HILLS,NY,5-6
12918,CADYVILLE,NY,5
13616,CALCIUM,NY,4-5
12816,CAMBRIDGE,NY,5
13316,CAMDEN,NY,5
13031,CAMILLUS,NY,6
12029,CANAAN,NY,6
13317,CANAJOHARIE,NY,5
13032,CANASTOTA,NY,5-6
13743,CANDOR,NY,5-6
13617,CANTON,NY,4-5
13618,CAPE VINCENT,NY,4
12031,CARLISLE,NY,5
12032,CAROGA LAKE,NY,5
13619,CARTHAGE,NY,5
13318,CASSVILLE,NY,5
13744,CASTLE CREEK,NY,5-6
12033,CASTLETON ON HUDSON,NY,5-6
13620,CASTORLAND,NY,5
13033,CATO,NY,5-6
13034,CAYUGA,NY,6
13035,CAZENOVIA,NY,5-6
12035,CENTRAL BRIDGE,NY,5
13036,CENTRAL SQUARE,NY,5-6
13319,CHADWICKS,NY,5
12919,CHAMPLAIN,NY,5
12036,CHARLOTTEVILLE,NY,5
13621,CHASE MILLS,NY,4
12920,CHATEAUGAY,NY,5
12037,CHATHAM,NY,6
13622,CHAUMONT,NY,4-5
12921,CHAZY,NY,5
13746,CHENANGO FORKS,NY,5-6
13320,CHERRY VALLEY,NY,5
13450,ROSEBOOM,NY,5
12817,CHESTERTOWN,NY,4-5
12922,CHILDWOLD,NY,4
13037,CHITTENANGO,NY,5-6
12923,CHURUBUSCO,NY,5
13040,CINCINNATUS,NY,5
12041,CLARKSVILLE,NY,5-6
13039,CICERO,NY,5-6
13041,CLAY,NY,5-6
13624,CLAYTON,NY,4
13322,CLAYVILLE,NY,5
12819,CLEMONS,NY,5
13042,CLEVELAND,NY,5-6
12065,CLIFTON PARK,NY,5-6
12042,CLIMAX,NY,5-6
13323,CLINTON,NY,5
12043,COBLESKILL,NY,5
12046,COEYMANS HOLLOW,NY,5-6
12047,COHOES,NY,5-6
13324,COLD BROOK,NY,4
13625,COLTON,NY,4
12821,COMSTOCK,NY,5
13748,CONKLIN,NY,6
12926,CONSTABLE,NY,5
13325,CONSTABLEVILLE,NY,5
13044,CONSTANTIA,NY,5-6
13326,COOPERSTOWN,NY,5,KCOO
13626,COPENHAGEN,NY,5
12822,CORINTH,NY,5
13045,CORTLAND,NY,5,KN03
12823,COSSAYUNA,NY,5
12051,COXSACKIE,NY,5-6
12192,WEST COXSACKIE,NY,5-6
13327,CROGHAN,NY,4-5
12052,CROPSEYVILLE,NY,5-6
12928,CROWN POINT,NY,5
13750,DAVENPORT,NY,5
13751,DAVENPORT CENTER,NY,5
13328,DEANSBORO,NY,5
13630,DE KALB JUNCTION,NY,4-5
12053,DELANSON,NY,5-6
13752,DELANCEY,NY,5
13753,DELHI,NY,5
12054,DELMAR,NY,5-6
13633,DE PEYSTER,NY,4-5
13754,DEPOSIT,NY,5
13052,DE RUYTER,NY,5
13634,DEXTER,NY,4-5
12824,DIAMOND POINT,NY,5
12930,DICKINSON CENTER,NY,5
13329,DOLGEVILLE,NY,5
13755,DOWNSVILLE,NY,5
13053,DRYDEN,NY,5
12056,DUANESBURG,NY,5-6
13054,DURHAMVILLE,NY,5
13331,EAGLE BAY,NY,4
12028,BUSKIRK,NY,5-6
12057,EAGLE BRIDGE,NY,5
12058,EARLTON,NY,5-6
12176,SURPRISE,NY,5-6
13332,EARLVILLE,NY,5
12059,EAST BERNE,NY,5-6
13756,EAST BRANCH,NY,5
12060,EAST CHATHAM,NY,6
12061,EAST GREENBUSH,NY,5-6
13757,EAST MEREDITH,NY,5
12062,EAST NASSAU,NY,6
12063,EAST SCHODACK,NY,5-6
13057,EAST SYRACUSE,NY,5-6
12064,EAST WORCESTER,NY,5
13334,EATON,NY,5
13335,EDMESTON,NY,5
13635,EDWARDS,NY,4
13060,ELBRIDGE,NY,6
12932,ELIZABETHTOWN,NY,4-5
12934,ELLENBURG CENTER,NY,5
12935,ELLENBURG DEPOT,NY,5,KELB
13636,ELLISBURG,NY,4
13760,ENDICOTT,NY,5-6,KCZG
13061,ERIEVILLE,NY,5
12066,ESPERANCE,NY,5
12936,ESSEX,NY,5
13637,EVANS MILLS,NY,4-5
13063,FABIUS,NY,5-6
13066,FAYETTEVILLE,NY,5-6
13638,FELTS MILLS,NY,4-5
12067,FEURA BUSH,NY,5-6
13639,FINE,NY,4
13640,WELLESLEY ISLAND,NY,4-5
13337,FLY CREEK,NY,5
12068,FONDA,NY,5
13338,FORESTPORT,NY,4-5
12827,FORT ANN,NY,5
12937,FORT COVINGTON,NY,4-5
12828,FORT EDWARD,NY,5
12070,FORT JOHNSON,NY,5-6
13339,FORT PLAIN,NY,5
13340,FRANKFORT,NY,5
13775,FRANKLIN,NY,5
13846,TREADWELL,NY,5
13068,FREEVILLE,NY,5
13069,FULTON,NY,5-6,KFZY
12071,FULTONHAM,NY,5
12072,FULTONVILLE,NY,5
12074,GALWAY,NY,5
12831,GANSEVOORT,NY,5
13071,GENOA,NY,5-6
13072,GEORGETOWN,NY,5
12075,GHENT,NY,5-6
13776,GILBERTSVILLE,NY,5
12076,GILBOA,NY,5
13777,GLEN AUBREY,NY,5-6
13343,GLENFIELD,NY,4-5
13345,GREIG,NY,4-5
12077,GLENMONT,NY,5-6
12801,GLENS FALLS,NY,5,KGFL
12803,SOUTH GLENS FALLS,NY,5
12804,QUEENSBURY,NY,5
12078,GLOVERSVILLE,NY,5
13642,GOUVERNEUR,NY,4
12832,GRANVILLE,NY,5
13778,GREENE,NY,5-6
12833,GREENFIELD CENTER,NY,5
12083,GREENVILLE,NY,5-6
12834,GREENWICH,NY,5
13073,GROTON,NY,5-6
12084,GUILDERLAND,NY,5-6
12085,GUILDERLAND CENTER,NY,5-6
13780,GUILFORD,NY,5
12835,HADLEY,NY,5
12086,HAGAMAN,NY,5
12836,HAGUE,NY,5
13782,HAMDEN,NY,5
13346,HAMILTON,NY,5,KVGC
13646,HAMMOND,NY,4
12837,HAMPTON,NY,5
13783,HANCOCK,NY,5-6,KHNK
12087,HANNACROIX,NY,5-6
13074,HANNIBAL,NY,5-6
13786,HARPERSFIELD,NY,5
13787,HARPURSVILLE,NY,5-6
13826,OUAQUAGA,NY,5-6
13648,HARRISVILLE,NY,4
12838,HARTFORD,NY,5
13348,HARTWICK,NY,5
13076,HASTINGS,NY,5-6
13650,HENDERSON,NY,4
13350,HERKIMER,NY,5
13652,HERMON,NY,4
13654,HEUVELTON,NY,4-5
13788,HOBART,NY,5
13655,HOGANSBURG,NY,4
13354,HOLLAND PATENT,NY,5
13077,HOMER,NY,5
12090,HOOSICK FALLS,NY,5-6
12092,HOWES CAVE,NY,5
13355,HUBBARDSVILLE,NY,5
12839,HUDSON FALLS,NY,5
13357,ILION,NY,5
12842,INDIAN LAKE,NY,4
13360,INLET,NY,4
13078,JAMESVILLE,NY,5-6
12941,JAY,NY,4-5
12093,JEFFERSON,NY,5
12843,JOHNSBURG,NY,4
13790,JOHNSON CITY,NY,5-6
12094,JOHNSONVILLE,NY,5-6
12095,JOHNSTOWN,NY,5
13080,JORDAN,NY,5-6
13361,JORDANVILLE,NY,5
12844,KATTSKILL BAY,NY,5
12942,KEENE,NY,4
12943,KEENE VALLEY,NY,4
12911,KEESEVILLE,NY,5
12924,KEESEVILLE,NY,5
12944,KEESEVILLE,NY,5
12106,KINDERHOOK,NY,5-6
13081,KING FERRY,NY,5-6
13082,KIRKVILLE,NY,5-6
13795,KIRKWOOD,NY,5-6
13083,LACONA,NY,4-6
13656,LA FARGEVILLE,NY,4-5
13084,LA FAYETTE,NY,6
12945,LAKE CLEAR,NY,4
12845,LAKE GEORGE,NY,5
12846,LAKE LUZERNE,NY,5
12946,LAKE PLACID,NY,4
12108,LAKE PLEASANT,NY,4
12110,LATHAM,NY,5-6
13796,LAURENS,NY,5
13363,LEE CENTER,NY,5
12950,LEWIS,NY,5
13658,LISBON,NY,4-5
13797,LISLE,NY,5-6
13365,LITTLE FALLS,NY,5
13088,LIVERPOOL,NY,5-6
13090,LIVERPOOL,NY,5-6
13092,LOCKE,NY,5-6
12847,LONG LAKE,NY,4
13659,LORRAINE,NY,4-5
13367,LOWVILLE,NY,4-5
12952,LYON MOUNTAIN,NY,5
12955,LYON MOUNTAIN,NY,5
13368,LYONS FALLS,NY,4-5
13801,MC DONOUGH,NY,5
13101,MC GRAW,NY,5
13402,MADISON,NY,5
13465,SOLSVILLE,NY,5
13660,MADRID,NY,4-5
13802,MAINE,NY,5-6
12115,MALDEN BRIDGE,NY,5-6
13103,MALLORY,NY,5-6
12953,MALONE,NY,5,KMAL
13104,MANLIUS,NY,5-6
13661,MANNSVILLE,NY,4
13803,MARATHON,NY,5-6
13108,MARCELLUS,NY,6
13403,MARCY,NY,5
13110,MARIETTA,NY,6
13111,MARTVILLE,NY,5-6
12116,MARYLAND,NY,5
13804,MASONVILLE,NY,5
13662,MASSENA,NY,4,KMSS
12117,MAYFIELD,NY,5
12118,MECHANICVILLE,NY,5-6
12120,MEDUSA,NY,5-6
12121,MELROSE,NY,5-6
13112,MEMPHIS,NY,5-6
13806,MERIDALE,NY,5
13114,MEXICO,NY,5-6
12122,MIDDLEBURGH,NY,5
12849,MIDDLE GRANVILLE,NY,5
12850,MIDDLE GROVE,NY,5
13406,MIDDLEVILLE,NY,5
13807,MILFORD,NY,5
12851,MINERVA,NY,4
12956,MINEVILLE,NY,5
12998,WITHERBEE,NY,5
13116,MINOA,NY,5-6
13407,MOHAWK,NY,5
12957,MOIRA,NY,4-5
12958,MOOERS,NY,5
12959,MOOERS FORKS,NY,5
13118,MORAVIA,NY,6
12960,MORIAH,NY,5
12961,MORIAH CENTER,NY,4-5
13808,MORRIS,NY,5
12962,MORRISONVILLE,NY,5
13664,MORRISTOWN,NY,4-5
13408,MORRISVILLE,NY,5
13809,MOUNT UPTON,NY,5
13810,MOUNT VISION,NY,5
13409,MUNNSVILLE,NY,5
12123,NASSAU,NY,5-6
13665,NATURAL BRIDGE,NY,4
13120,NEDROW,NY,6
13811,NEWARK VALLEY,NY,5-6
13411,NEW BERLIN,NY,5
12852,NEWCOMB,NY,4
12879,NEWCOMB,NY,4
13413,NEW HARTFORD,NY,5
